id,Population,RuralPercentage,MedianIncome,CollegeDegreePercentage,Trust,BigfootSighting,TreeCoveragePercentage,NationalPark,county,state
1354,5264.04976156507,110,45820.2544364868,36.6973289298599,35.1426546901412,1,47.3912916248057,0,minnesota,steele
1355,44279.5884491772,100,34749.0400838703,35.259690141481,34.879448568852,0,40.3710539102769,0,minnesota,stevens
1356,16521.8876044064,110,66804.5420674899,37.9862336993797,32.6732924388153,1,28.6629057687957,0,minnesota,swift
1357,22398.5114242271,0,45825.5076164124,37.8494836900832,37.5608448729458,0,17.9469018582985,1,minnesota,todd
1358,13856.808166716,100,71921.6186180283,43.0932931250092,37.673164023032,0,46.6870572010876,0,minnesota,traverse
1359,34516.4174578294,100,55280.1966047093,31.9504613136279,39.4377676026162,0,45.3615793295155,0,minnesota,wabasha
1360,30301.6499691313,0,71290.6738603521,33.907703388226,34.4547326637953,0,29.0306664529461,1,minnesota,wadena
1361,6264.07700887012,110,26549.1067428865,24.0265317307588,25.8710197664501,1,41.3277368924047,0,minnesota,waseca
1362,45832.7824395033,110,33874.6503058867,25.5918845262767,28.1893298760011,1,34.7375934126419,0,minnesota,washington
1363,6724.08160726338,0,50485.8571581176,38.6112126167856,33.9534872616429,0,17.357228420566,1,minnesota,watonwan
1364,40248.9458296073,100,51824.671168386,38.6000429008601,37.425485926071,0,37.8525155303044,1,minnesota,wilkin
1365,12186.2255766897,100,68426.4029625112,50.8383928254841,41.5863052006693,0,15.113207632921,0,minnesota,winona
1366,37755.9701259471,10,29831.3697896236,24.2069748439344,25,1,35.7554307947108,1,minnesota,wright
1367,42484.7280614156,100,70820.0330818588,38.7109852665928,41.0097490086744,0,16.3316689862826,1,minnesota,yellow medicine
1368,5008.35568076763,100,38530.0902164563,48.4116119271397,36.0835114091808,0,38.0875774421445,0,mississippi,adams
1369,6988.89554290652,0,36376.8416152509,27.2550460291028,25,0,11.418143261566,1,mississippi,alcorn
1370,8960.53604591682,0,75671.2893619479,42.7310140814467,35.1110218541642,0,19.5593330073984,0,mississippi,amite
1371,32138.6671648426,0,70218.2548470364,61.6883474000353,46.9544756051278,0,31.3813055049919,1,mississippi,attala
1372,42961.2454708666,100,58189.3135826274,51.2844385272864,47.5131840287311,0,38.0494485215871,0,mississippi,benton
1373,23014.9084529779,100,36514.4317169114,40.952439418856,47.7228619062646,0,10.5911841414584,0,mississippi,bolivar
1374,10067.2179526333,100,51993.0997163113,30.9321510991084,25,0,46.4976593794099,0,mississippi,calhoun
1375,27161.4527552618,100,44366.6373603186,43.8807693142105,38.7890075472737,0,43.5600371797392,0,mississippi,carroll
1376,21440.4026670767,100,55381.6551332307,48.0341140682656,44.1587484054722,0,38.2301711416857,1,mississippi,chickasaw
1377,16390.9256721273,0,67977.0610457262,53.6278403426083,48.2516372854127,0,33.1556670794067,0,mississippi,choctaw
1378,5709.30502980809,0,56614.9333147483,44.4338359431672,39.6144617775998,0,26.5517441786845,0,mississippi,claiborne
1379,16009.2879623139,0,77243.4367170305,41.743585297157,42.779373835958,0,30.3944914145321,0,mississippi,clarke
1380,8007.06705389844,0,73139.4669118325,33.2924914270254,33.0929755999817,0,24.673166434507,0,mississippi,clay
1381,38971.1334734624,10,39750.3950198491,29.0871498126077,25,1,38.4358061221077,0,mississippi,coahoma
1382,46071.5174132418,0,39223.2057495298,54.5066717033096,44.1007660186902,0,42.5464139115951,0,mississippi,copiah
1383,13929.5492534504,100,56988.9690780626,40.3694731531812,36.4049783564036,0,25.0290591596716,0,mississippi,covington
1384,32346.9338597493,110,66483.5993759729,49.4707628280143,45.4575032619892,1,33.1214770891971,0,mississippi,de soto
1385,23244.396823439,10,52739.5555857789,43.9720286128152,36.9419786211428,1,46.8296797663164,1,mississippi,forrest
1386,25581.0143545633,100,48869.8728244125,37.5234298443236,36.7523069035713,0,15.8104655495623,0,mississippi,franklin
1387,14554.8096908339,0,60134.3302752338,39.1156855049051,28.4421635464066,0,30.1030987226169,0,mississippi,george
1388,49505.4914186816,0,77753.9960198033,37.3883235242021,34.2611033235602,0,38.2725756520941,0,mississippi,greene
1389,32742.7644134414,110,52013.3241956704,15.1158643129826,25,1,46.540212176319,1,mississippi,grenada
1390,14249.3538299866,100,54732.5460108885,34.4949695724561,28.3481824783475,0,31.2827083246352,1,mississippi,hancock
1391,5532.9131089033,0,53481.5685432363,43.5404582944235,32.4763568351966,0,32.088376991492,1,mississippi,harrison
1392,21899.4602273191,0,71607.152810934,40.8109976747622,36.4600586142996,0,32.3109978302789,0,mississippi,hinds
1393,31795.4622987012,110,34953.0234409254,34.9952150970581,34.2242642653161,1,42.8393016146629,1,mississippi,holmes
1394,37661.468905744,0,74666.3288684431,18.6072122051776,25,0,35.362210389613,0,mississippi,humphreys
1395,44666.2208646678,0,46233.6645238689,28.5820519102426,25,0,23.5125000197121,0,mississippi,issaquena
1396,48975.8513840039,100,74780.9364017771,53.7734379812493,49.1593410735332,0,5.33867470852954,0,mississippi,itawamba
1397,33606.4052508366,100,33012.5599480969,42.8936647927195,37.5352674378115,0,16.5726644274438,0,mississippi,jackson
1398,45556.6286252004,10,66249.2104012804,33.6495541003738,25,1,40.4199194958543,1,mississippi,jasper
1399,49324.2580302873,0,66226.8068496968,49.7107713108986,46.1836649841676,0,27.7449695918723,1,mississippi,jefferson
1400,44183.1424135299,100,58913.6488568642,46.782479307368,46.8138499676152,0,47.7165549459413,0,mississippi,jefferson davis
1401,37465.8622368289,0,66958.3450635002,66.8853335997101,65,0,18.3374048685429,0,mississippi,jones
1402,9538.40375818222,100,63355.0479405423,44.4037688473525,33.4236099700263,0,23.7889717948315,0,mississippi,kemper
1403,17405.9108522786,100,37539.9876050664,65.3638157888979,61.5538237057302,0,15.5566919232759,0,mississippi,lafayette
1404,43197.7018060419,0,30017.2265568144,49.3331816853645,46.2875980169164,0,30.9635629730262,1,mississippi,lamar
1405,25022.2492575138,100,72898.5713921674,61.0689362959163,53.8783820159135,0,25.4520494675971,0,mississippi,lauderdale
1406,15241.2754823864,0,50767.9392861117,49.5911901107587,48.0868900155735,0,32.5341136375047,1,mississippi,lawrence
1407,43045.3730484476,0,68857.6356551344,34.0169502320046,32.6951094163754,0,47.6683710445002,0,mississippi,leake
1408,18226.6563034784,100,50074.1335223716,59.8749461309967,57.0205558667009,0,26.5614432617628,1,mississippi,lee
1409,22425.265493785,100,48814.2527072295,46.4692011240802,45.5999695214848,0,29.0902020917465,0,mississippi,leflore
1410,22978.2959852109,0,64466.013902141,56.7141740993458,58.8477203541516,0,29.9662774113356,0,mississippi,lincoln
1411,35314.0544958412,0,48407.3073664496,71.5492919453827,65,0,49.938868798435,0,mississippi,lowndes
1412,45812.5157751392,100,42933.198750814,46.087160196775,41.8100081782566,0,23.2981124319838,1,mississippi,madison
1413,13505.9979747894,0,36454.6721332887,23.838392634937,25,0,39.8888820585412,1,mississippi,marion
1414,45443.3369157899,0,32694.3016938681,57.7284892638786,55.6952484630509,0,35.4323466924673,0,mississippi,marshall
1415,7422.02897443001,0,63607.4601434361,46.9508087430606,42.8816192118039,0,32.7919061099973,1,mississippi,monroe
1416,49725.6117243485,0,66793.4858874739,38.4511790070672,38.4397616080153,0,33.2987882733341,1,mississippi,montgomery
1417,24838.0613597421,0,45553.4105251696,41.4709391563011,33.1141630048758,0,46.9275193504163,0,mississippi,neshoba
1418,8175.33643303644,100,32017.2359262961,44.0904776161882,40.9418564182443,0,46.8610463156724,1,mississippi,newton
1419,43572.0106911647,100,38876.4673309258,33.4565477835387,27.0085901228255,0,39.0466708959897,0,mississippi,noxubee
1420,42694.0770764967,100,42384.2469869001,24.0966087723787,25,0,7.47365555426736,0,mississippi,oktibbeha
1421,13028.9623052937,100,63813.1241753044,34.5008547435644,33.2030505784256,0,33.6332628046963,0,mississippi,panola
1422,27932.2306269318,100,48448.7894024885,48.723396939438,39.6712125041067,0,33.7628927624744,0,mississippi,pearl river
1423,28641.2109593454,100,75891.3613778215,28.6152091206646,34.6164084438088,0,34.2647988462095,0,mississippi,perry
1424,44215.1702977574,0,36414.958552317,35.6244030076948,33.3694989589396,0,30.1055793090951,0,mississippi,pike
1425,28331.5494328481,100,50988.924397148,57.700807580216,55.3157688298804,0,35.1896411511038,0,mississippi,pontotoc
1426,38849.3384869265,0,59809.7935417666,33.0143208277991,36.0398818162594,0,45.0512105252938,0,mississippi,prentiss
1427,26724.4833212205,100,66133.2890853036,40.2432798071045,31.4047193152133,0,30.2125020821528,0,mississippi,quitman
1428,7589.58499142812,100,58777.1871791859,26.4655584286716,25.3345448600153,0,34.3868853419378,0,mississippi,rankin
1429,36511.4448554717,100,73504.6434256493,58.2644796540243,48.2117676802382,0,19.1339769127716,0,mississippi,scott
1430,5046.15248642101,100,34392.2934110776,30.7454117529399,30.0427620038711,0,30.2697918123625,1,mississippi,sharkey
1431,24462.5644772049,100,79516.4189670495,56.5176398090356,51.5960923972343,0,37.0040887244488,0,mississippi,simpson
1432,49603.1882297515,0,51045.0426297094,45.0195689820938,43.3238103035505,0,40.5124264177446,0,mississippi,smith
1433,17145.3496753878,0,33211.7850224153,47.0413701678995,45.1746543003889,0,28.1483334934076,0,mississippi,stone
1434,19837.5200232497,10,23286.8847804966,29.0909221911063,25,1,39.789917000893,0,mississippi,sunflower
1435,14662.6726504916,100,36575.5787197932,43.4136580870572,40.4454392758221,0,8.70258633012383,1,mississippi,tallahatchie
1436,5911.78193054678,0,45979.2631345172,53.4398217078489,53.9781252283365,0,42.7993301319733,1,mississippi,tate
1437,44017.0978820734,0,75243.2394271157,73.9998209091405,65,0,37.8313953653898,0,mississippi,tippah
1438,44718.6517149292,10,39525.2563800773,39.8943646207327,36.2507924674563,1,38.4949796973454,0,mississippi,tishomingo
1439,12831.4566433681,100,73126.5090001648,43.5218011811715,46.8511377292013,0,35.7061685840564,0,mississippi,tunica
1440,24192.2961557066,110,69371.4280390058,39.9872033183811,41.4699199214411,1,43.2065168337208,0,mississippi,union
1441,18701.5001104062,0,73189.2780784784,38.4758955041982,34.1109694129941,0,31.5479430381078,1,mississippi,walthall
1442,34677.1576952418,100,64665.5086190196,49.0674300772869,38.9670837539695,0,48.0935733024143,0,mississippi,warren
1443,16936.7890463029,100,64510.7468328445,34.6646045598012,36.2388493392845,0,17.3046840420168,0,mississippi,washington
1444,14138.8692351159,100,67255.2478023246,30.5496107940775,25,0,21.8294975862002,0,mississippi,wayne
1445,16050.8691902813,0,44285.7805154728,56.9763746029996,62.8836430028837,0,34.3040794770032,1,mississippi,webster
1446,29720.9708293605,100,63811.8879647306,32.0335192592023,25,0,30.9397609385304,0,mississippi,wilkinson
1447,6957.26453343173,100,66063.5138490555,75.9028834915511,65,0,23.4791784060334,0,mississippi,winston
1448,47473.9496679081,110,25915.9352837727,39.1408917877928,41.1722299919088,1,50.0866837529319,1,mississippi,yalobusha
1449,8953.60769732197,100,46459.2714101553,57.7133386086172,55.8286606824003,0,37.1634332377206,0,mississippi,yazoo
1450,44960.6339855304,0,58191.8928961129,52.549299165879,42.2739667995425,0,41.8853319220437,0,missouri,adair
1451,8182.64343787546,0,32451.9479132742,43.4985659465003,29.7227640348584,0,20.1408500334021,0,missouri,andrew
1452,37896.7688358986,0,68273.9121206955,63.4814118782156,57.4165254863073,0,10.7509171980671,0,missouri,atchison
1453,40846.9098771784,100,72386.8928291814,44.4558405442976,46.7423685707421,0,29.9042503336701,0,missouri,audrain
1454,8389.11929997481,0,45451.9678239587,47.3047185638662,32.7373189567682,0,26.5084247559635,1,missouri,barry
1455,38096.2801759244,0,54000.002945082,40.8234711155721,41.6283793944994,0,10.1908001033714,0,missouri,barton
1456,45889.2021525117,100,45100.1712216159,37.5331338382038,34.1922913037049,0,20.2210166360142,1,missouri,bates
1457,19562.4737053151,100,66508.7176488966,43.7764270698489,43.7463954622284,0,28.5244517339486,1,missouri,benton
1458,28378.0720225609,100,54035.9278342546,54.7397968971991,43.7511566943555,0,9.63362526023391,1,missouri,bollinger
1459,31248.2620204766,0,39937.6463586465,45.2112453406619,44.9984796291134,0,9.75972709639901,0,missouri,boone
1460,21240.3300843913,100,37004.9221552163,24.4681758566049,25,0,39.0198433355609,0,missouri,buchanan
1461,33322.3830174695,100,44866.5786622861,37.0295130647481,31.0272976367111,0,17.9960252368747,0,missouri,butler
1462,31818.4456676711,100,47984.8162559777,24.8589259785736,33.1365525120836,0,21.2450195857404,0,missouri,caldwell
1463,23409.9477359571,110,58393.7660597334,14.0497828477472,25,1,43.4437088861964,1,missouri,callaway
1464,41193.8303450887,0,77678.5147878068,68.019171731792,65,0,16.6204134116799,0,missouri,camden
1465,33624.6456931553,10,56281.1690223891,58.1749526481515,47.6600688021137,1,31.886808709946,0,missouri,cape girardeau
1466,7407.49569779332,100,74974.1666511182,42.0831351490405,35.4630595399476,0,38.1937272584501,0,missouri,carroll
1467,25993.3549478664,10,34775.3142559318,47.4507319034986,39.9434134627184,1,32.3395441892377,1,missouri,carter
1468,10855.1703296959,0,59308.2248117206,39.201425795225,39.2101301783259,0,38.1269582039339,0,missouri,cass
1469,16432.4319543067,100,49706.6946545545,42.6443874140373,38.3532022897449,0,3.50299916655697,1,missouri,cedar
1470,7418.85724499196,100,70585.9793663514,52.7823017718587,46.0491250816747,0,15.9705626361665,0,missouri,chariton
1471,29529.8092663151,0,39914.6804649812,51.9717978181174,45.671391004723,0,38.1054851439711,1,missouri,christian
1472,43091.3866910718,100,79742.9138765994,60.3320217121746,58.6649965896526,0,35.8246344478343,0,missouri,clark
1473,31203.0898887358,110,31046.1927777746,41.269921408705,37.0257781391436,1,40.0207556555827,1,missouri,clay
1474,33263.2377670805,100,60706.8093291575,36.1560090980271,39.6459703501926,0,26.191510679839,1,missouri,clinton
1475,35454.7304405881,0,53086.8660771824,49.1103951718694,47.4875225243877,0,25.4712165093158,0,missouri,cole
1476,36463.2265397328,0,47128.0692412963,56.5504567387683,48.0248551188344,0,29.8808618064933,0,missouri,cooper
1477,8797.75243604251,100,74495.6293684939,38.6182677400926,29.1878691728753,0,43.1316590612331,1,missouri,crawford
1478,29479.2069130136,0,67055.7036852097,48.0567866967804,49.6056675646226,0,25.4572393514068,0,missouri,dade
1479,9903.12543960545,0,64342.3863225167,42.1329380812069,45.9956399677519,0,43.2751535853129,0,missouri,dallas
1480,45037.9207624674,100,46017.764006006,51.1001483245657,50.5920871717831,0,10.4776207661327,1,missouri,daviess
1481,45674.7139639176,100,40405.1371820157,48.0131861555614,44.8591180482631,0,31.1353792054415,0,missouri,de kalb
1482,38264.3313607564,0,74258.6444544321,40.7706298748594,46.787292252256,0,49.4635306891608,1,missouri,dent
1483,28521.5165435343,100,78154.8448032629,30.4888253489655,31.8817231589555,0,35.1760372886768,1,missouri,douglas
1484,17461.4004355513,100,78216.1131917166,43.069191962181,40.5457604708136,0,15.1058392037325,0,missouri,dunklin
1485,5706.60553997678,0,78163.2355909872,41.4462915457076,35.8083796101281,0,43.8638960566364,1,missouri,franklin
1486,38378.4719661376,110,48366.4487308401,33.7702386099766,30.1402817924987,1,30.3343943303478,0,missouri,gasconade
1487,39156.7212316204,100,34372.3186019187,42.9401151467569,42.7833062306545,0,31.5347550014974,0,missouri,gentry
1488,18589.5139395924,0,31364.9828376268,43.9305221501579,38.5744989307806,0,41.1509569840622,1,missouri,greene
1489,11399.8567928691,0,50491.5571852326,48.906614383081,48.3761057784275,0,21.9230460297734,0,missouri,grundy
1490,15475.1826262155,0,65891.4908801861,50.4660822962952,46.1534226900928,0,28.1745340177131,1,missouri,harrison
1491,46330.3680015977,100,74313.0719460611,59.2974089661509,56.6428472232511,0,16.8872740730905,0,missouri,henry
1492,21284.1869255513,110,27188.5033732724,32.6550351479764,31.1758845052987,1,48.4273839778398,0,missouri,hickory
1493,27252.0668835965,100,37159.794845659,43.1564684631187,46.4000190966623,0,31.5259052898692,1,missouri,holt
1494,42462.4482113959,100,39041.8122955323,63.7621117248212,52.7475408773643,0,34.3514476963413,0,missouri,howard
1495,24439.7757912426,100,78463.1275818896,48.6115230660455,45.3117263436439,0,22.0817123857117,1,missouri,howell
1496,39223.1031205399,110,28020.2752306673,25.0441788582622,25,1,32.8509674238808,1,missouri,iron
1497,25248.7782698973,100,45961.3696081997,50.5788169842175,44.9340463152449,0,26.9980715324446,0,missouri,jackson
1498,43610.8080131538,0,58483.4891403876,44.1377465077133,40.8354751484771,0,26.5384770081077,0,missouri,jasper
1499,30478.7313778994,110,44692.2474040064,48.6997388798892,40.0534948824067,1,36.5314305041935,0,missouri,jefferson
1500,28940.7958054411,100,42659.9138404376,52.0438466817656,42.8204729010594,0,24.6396655667831,0,missouri,johnson
1501,16616.6102305412,0,72669.0198399126,68.9601718988253,65,0,34.1066703841777,0,missouri,knox
1502,30109.782676634,100,67828.9043465226,45.0404172892318,36.3794965139256,0,25.6067367819061,1,missouri,laclede
1503,42850.7507410811,100,34179.9002439981,47.8776671395931,42.1671270910051,0,23.5402261279683,1,missouri,lafayette
1504,47617.4465002927,10,51768.5899647207,36.3344774341736,26.550392144417,1,24.7216212404697,0,missouri,lawrence
1505,24065.3916750717,100,38001.9819082106,37.7178968537521,40.215381596415,0,42.2742804370412,0,missouri,lewis
1506,33942.0453543581,100,34203.9886446856,33.7486446725472,28.8654566427591,0,9.35701547755,0,missouri,lincoln
1507,25643.0047801359,0,59409.6535434516,39.3636749445345,36.1870427449518,0,27.5495358369204,0,missouri,linn
1508,27132.4840699676,100,54583.2113320294,64.207875153421,55.474931863723,0,26.4267609021467,0,missouri,livingston
1509,10875.8532561335,0,31344.3336438858,41.1904353069381,39.7063773449079,0,33.7743366373763,0,missouri,mcdonald
1510,39782.7244049513,0,66644.3232181572,55.730106435203,49.5482960995817,0,21.4577583903476,0,missouri,macon
1511,49652.7856579012,0,67181.8491404088,31.7462768717411,25,0,26.0251310864951,0,missouri,madison
1512,22148.771045857,10,38305.1623722185,34.5275251744935,33.0713121265962,1,52.0418661492941,0,missouri,maries
1513,6270.74783847909,100,68461.623381426,28.2500849240398,28.5358613249138,0,23.074418662839,0,missouri,marion
1514,28896.0081704252,100,62433.1099197919,46.7724287576638,36.0399697793459,0,11.3571573565482,0,missouri,mercer
1515,28564.3118808612,0,60493.5626955384,49.4590616453372,48.9766251707152,0,44.8893729688128,1,missouri,miller
1516,40306.8664936254,100,33571.8452959736,55.6912437235196,55.6164836846948,0,34.4132702536984,1,missouri,mississippi
1517,31443.3216147842,0,79195.4952812435,46.6811730422498,46.2826489446318,0,24.3834849175914,0,missouri,moniteau
1518,46725.0387698772,100,42814.6252781924,37.2647613025032,34.0543879836638,0,20.4644891850906,1,missouri,monroe
1519,10263.1889392055,0,56237.6648153313,44.4086374905907,40.3326779751844,0,5.05357469920472,0,missouri,montgomery
1520,42481.1022703542,100,56835.9081840103,29.3382077783646,25,0,39.4793385373227,0,missouri,morgan
1521,16268.9133181382,10,21898.1955375712,39.2536201762431,38.616645181277,1,34.7711929674114,1,missouri,new madrid
1522,40314.0693417226,0,70534.0384276977,50.5539932430117,49.4030272879563,0,8.7613790804017,0,missouri,newton
1523,25226.4524314888,0,60453.9656648781,34.720592940007,25.1885076241151,0,32.5171449208186,1,missouri,nodaway
1524,18452.1778107004,0,65111.4239064861,45.8340945306985,44.5231551544517,0,35.2869892663042,1,missouri,oregon
1525,14405.1752541477,0,74855.5970751012,62.1681215786887,53.9225370984796,0,30.4632057593682,1,missouri,osage
1526,40578.0040932563,0,59234.417773115,56.0213501379494,58.5154547656227,0,33.6763279806379,1,missouri,ozark
1527,6839.4168751141,100,31177.0277815656,63.2152630703008,54.7254185932041,0,29.5671510599982,0,missouri,pemiscot
1528,29037.1196194364,0,56365.9690031238,41.5819205167963,36.612678902456,0,41.1840793251782,0,missouri,perry
1529,6270.32680037352,100,58759.0551934216,30.6450358589181,33.2550907662883,0,33.7270595163069,0,missouri,pettis
1530,15335.1217893363,0,37172.1863486112,48.5956056597216,46.5983463246676,0,37.971720509644,0,missouri,phelps
1531,6705.18777020297,110,25427.1315206364,39.6656255536916,38.8532630913788,1,35.56188501829,0,missouri,pike
1532,13464.5660034062,100,51942.8210548994,39.6784812981037,37.9720482568036,0,24.0692551270348,0,missouri,platte
1533,16456.908511599,100,65597.3259299582,56.251818267262,46.5288092351553,0,39.8681604786258,0,missouri,polk
1534,27341.4297221369,0,56572.000873882,54.3410840167114,55.9950867433104,0,31.9282263309538,0,missouri,pulaski
1535,41850.5878296312,0,36608.4483250802,42.6806687455296,40.2833636478792,0,28.0681172004578,0,missouri,putnam
1536,23460.3453957274,0,48037.1419848167,42.7139758288495,48.7654829808941,0,33.9905061637696,0,missouri,ralls
1537,31744.6383369569,0,51988.1887011393,34.9880873591766,31.0357820778101,0,24.2456382650439,0,missouri,randolph
1538,6596.4901950383,100,57128.7696279075,43.7552253155245,44.1427387293362,0,43.9808098598644,1,missouri,ray
1539,43449.3998768941,0,76297.4642723921,41.8241316208757,39.2272935905094,0,16.8112049279171,0,missouri,reynolds
1540,7912.74740241322,0,49824.1062383125,51.6977963636658,46.7948324013018,0,31.2565159389918,0,missouri,ripley
1541,44956.9699518521,110,41544.5947309441,37.104318536496,25,1,42.5741841708066,1,missouri,st charles
1542,37621.5326789714,110,41582.3827109485,29.7627238961853,25,1,48.5207211604768,0,missouri,st clair
1543,32471.6802500313,0,53960.8145777016,43.0410514743896,44.1528772515117,0,39.146363796224,0,missouri,st francois
1544,24692.9359354798,100,74335.0358830961,51.2557274025391,46.9919672612387,0,28.5276160966927,0,missouri,st louis
1545,23064.6881237609,110,60777.8890805909,22.9911506185636,25,1,28.5601494860187,0,missouri,st louis city
1546,19768.6157362146,0,63441.1736182096,50.5073093424219,40.8976250528808,0,33.941155413381,0,missouri,ste genevieve
1547,22133.6131336798,0,33703.5611353993,46.2121956731049,42.8931466390411,0,38.7338759191378,1,missouri,saline
1548,41928.3682149944,100,44029.083497724,51.005562480719,45.3930297097233,0,33.2469792776306,1,missouri,schuyler
1549,48966.6818985623,100,40742.5483639073,29.9507864994595,25,0,22.2149213821478,0,missouri,scotland
1550,5809.44065032587,0,54479.3148768481,56.5186396665252,47.2816548008582,0,30.5619502734007,0,missouri,scott
1551,18471.0548839435,0,70361.1616971777,28.7264135693134,30.8867690593474,0,13.888879265406,0,missouri,shannon
1552,15458.818370382,100,36149.2561157078,46.7909400751437,37.5482991016479,0,30.0921568502934,0,missouri,shelby
1553,45289.1192407296,100,39186.5092703038,45.7733475742924,44.392519412657,0,29.3134144663263,0,missouri,stoddard
1554,31623.4104898557,100,53154.7558113792,45.8371065326301,45.5025603252286,0,37.380989272304,1,missouri,stone
1555,31384.2213735545,10,32360.0943075715,32.2904578504289,28.6457804367285,1,33.4192024212433,0,missouri,sullivan
1556,45932.4763881243,0,74284.3674369498,24.5756809814872,25,0,5.54284676992542,0,missouri,taney
1557,27411.3474901256,0,66835.9355510156,67.4832404337346,65,0,32.9308474152966,0,missouri,texas
1558,27381.6435903606,110,35468.6069570311,29.8330913337849,25,1,30.2525760675256,0,missouri,vernon
1559,8639.43059686295,0,33098.7286814301,55.4492876185251,47.8544952210316,0,34.6330097547241,0,missouri,warren
1560,47797.8118820518,100,42096.7060691315,35.6305445790778,34.7205577090304,0,22.1090084504306,0,missouri,washington
1561,17043.1748243058,0,31540.3571655427,44.5942671300987,46.2640735732445,0,19.3288063614642,0,missouri,wayne
1562,13438.714920228,95.2703291481481,65897.2044786977,62.8498298893381,63.8044258796576,0,27.5251195515938,1,missouri,webster
1563,37895.1101449737,0,63594.1448294288,43.42569746304,46.5006645978201,0,13.6942302124384,0,missouri,worth
1564,15258.1926515196,100,61746.6728446554,52.8601466904297,45.0403703663148,0,23.1304905505942,0,missouri,wright
1565,34942.6902585945,0,65739.7288496857,38.285810405023,43.9550157164176,0,29.1262582449728,1,montana,beaverhead
1566,33510.7648012074,10,62422.4900041593,11.6912766469684,25,1,32.4631541318086,0,montana,big horn
1567,15312.0389106835,0,70801.8592684404,41.8240651204439,37.4866111661061,0,33.0066863316876,1,montana,blaine
1568,28003.7149393113,0,33493.502971086,57.7449716175395,52.4313212277702,0,28.3193364841363,0,montana,broadwater
1569,6556.28356719081,0,49344.2994109983,27.372871076508,26.5606221835204,0,24.3330733228913,0,montana,carbon
1570,47775.9590861868,100,53620.7516517404,60.3993832067281,50.9612600246843,0,40.9789685843723,0,montana,carter
1571,40878.0810589284,110,54895.5237306358,34.9744617623084,32.5322945485846,1,35.4017959860952,0,montana,cascade
1572,20039.0159481723,100,35114.6804910684,26.9577812550059,25,0,27.7247577199025,0,montana,chouteau
1573,10004.4805619035,0,62859.1170670725,37.7971825743351,43.5535378685277,0,34.4944753791545,1,montana,custer
1574,18081.6316784885,100,47255.7959975638,56.0556628122953,51.0509384225065,0,41.3210630967492,0,montana,daniels
1575,45740.4945252111,0,76169.0906056833,52.7429987180188,49.7452682393165,0,13.4634819235538,1,montana,dawson
1576,14752.3045749711,110,35762.9880230984,11.8696321834902,25,1,28.9858710349451,0,montana,deer lodge
1577,32881.0038299797,100,73361.5472854753,42.0619351829952,40.7726059408373,0,20.808439022333,0,montana,fallon
1578,8751.4875147621,10,55342.7018982008,56.2934856782434,56.3163715842402,1,43.0528930559787,0,montana,fergus
1579,23150.3429292074,110,28965.2549773425,27.5212256320851,25.6519871047084,1,38.8327768825329,1,montana,flathead
1580,49059.2916827755,0,67160.249091926,60.2835774633725,57.5038728386355,0,41.366707922119,1,montana,gallatin
1581,12431.0855574262,100,47284.489633027,46.5348380044737,46.4627312960004,0,18.0384330603462,0,montana,garfield
1582,29448.3951938768,0,58199.1242211064,52.8515965237155,48.2871954688579,0,28.9728580977798,0,montana,glacier
1583,47247.1978401383,110,38174.002576926,27.0724372247747,25,1,43.1124551106283,1,montana,golden valley
1584,39880.0796864887,100,72858.5911395596,49.2321824741456,37.2964889678991,0,9.65750316459951,1,montana,granite
1585,11192.0374398509,0,75591.4442781832,29.5965594528078,34.0577891386663,0,23.5975619736637,0,montana,hill
1586,17767.4212643279,0,50661.0323357168,52.8010831872713,51.2020355347799,0,48.2673089157108,0,montana,jefferson
1587,7426.18108978051,110,32406.9203925154,36.2904598486113,34.4660520728076,1,37.3379442495268,0,montana,judith basin
1588,43711.4522292821,0,75084.297272196,41.3692622516856,32.1421512892396,0,25.7421818324305,0,montana,lake
1589,20564.0132637956,0,58295.6173404834,59.1619435330899,52.8960470019896,0,39.8856477385307,1,montana,lewis and clark
1590,9368.99996788682,0,63907.3829262168,38.9116329659084,33.5199852799473,0,38.1007451884152,0,montana,liberty
1591,17432.4942951695,0,38940.6547052735,47.804178643643,47.202884381311,0,37.8255750014194,0,montana,lincoln
1592,24126.734986172,110,65285.8623297981,31.9111971768125,31.0256853251725,1,41.7613598855328,1,montana,mccone
1593,29605.8389829956,100,76429.6574279969,48.7632293293664,40.683675292203,0,27.0022962319258,0,montana,madison
1594,27594.330205738,10,28787.3769536983,22.0835562397463,25,1,46.0899599923347,1,montana,meagher
1595,39875.0426254143,100,78407.2678987354,24.1361611997332,26.090293747006,0,33.9466017389217,0,montana,mineral
1596,41521.1133181692,110,50192.8196901004,29.9912699055805,25.0051169536586,1,45.6244716159174,0,montana,missoula
1597,30450.3022388519,0,31197.0843105132,28.0387037429042,25,0,43.1647177888831,0,montana,musselshell
1598,32333.9867186879,100,64172.4914766587,37.889942865917,32.0422435560699,0,25.0293040332584,0,montana,park
1599,8732.41684652057,0,71829.5627277878,71.6419516227553,64.7358961865669,0,12.9743890803873,1,montana,petroleum
1600,47746.8304166749,0,55556.7141014176,48.0259858114961,43.044656225692,0,8.0509572283011,0,montana,phillips
1601,17127.0156844072,0,77810.940218709,50.8314780795921,38.4026718644565,0,44.7791982479075,0,montana,pondera
